Position,Track Name,Artist,Streams,URL,Year,Month,Track ID
191,scuol4,tha Supreme,241889,https://open.spotify.com/track/6ukVfkwkTlQvfvD477n0qr,2019,02,1V7hvLe3fpZTMoqKLkBDgW
192,Ulalala,Achille Lauro,241875,https://open.spotify.com/track/2NTxalkIR7Yz1nl5iIFWAz,2019,02,27ksH0CK9pqPUOp5lJ3z7V
193,Mi sento bene,Arisa,241146,https://open.spotify.com/track/1uDzTq2IH2o6FUgeLuxq6B,2019,02,0V7eihVQ0iklRQohwBlOIw
194,Youngblood,5 Seconds of Summer,240918,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2019,02,2iUXsYOEPhVqEBwsqP70rE
196,We Can Do Better,Matt Simons,239534,https://open.spotify.com/track/1hLjLWrzO18acdCFcccFWk,2019,02,6gq6xnLUsQi92zO9lmAKDO
198,Solo (feat. Demi Lovato),Clean Bandit,238025,https://open.spotify.com/track/3NuK5xMlSlB6K2Qp16zf3h,2019,02,6kPJZM97LwdG9QIsT7khp6
199,Gucci Ski Mask (feat. Guè Pequeno),Lazza,237381,https://open.spotify.com/track/0OJt61Ktvw4U96GmVZmyoZ,2019,02,1zsnUOfuMirWoprylSMuTZ
200,Le luci della città,Coez,237375,https://open.spotify.com/track/381VH1JFj9q08V1OMlPU5m,2019,02,381VH1JFj9q08V1OMlPU5m
1,Gang Shit (feat. Capo Plaza),Dark Polo Gang,2443591,https://open.spotify.com/track/7EkJMf7yOPU7wOK2FcryQg,2019,02,7EkJMf7yOPU7wOK2FcryQg
2,È sempre bello,Coez,2244638,https://open.spotify.com/track/18LXrvm337xqvFxpaB9Puj,2019,02,6IdiuMw1FSAvU3e6bgWQVX
3,Stamm Fort (feat. Sfera Ebbasta),Luche,2146440,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD,2019,02,7iTTQvztpfrDneVSX9IGBD
4,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,2092121,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,2019,02,2fkVZYFv9hOejIsLzZy8ad
5,R8,MadMan,1964311,https://open.spotify.com/track/1Z5y1PBVbvBdl98UPybxdb,2019,02,5ykI8wLQhW5OM9JxEpWLyV
6,Calma - Remix,Pedro Capó,1959768,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,02,5iwz1NiezX7WWjnCgY5TH4
7,Mignolo (feat. Mostro),MadMan,1730699,https://open.spotify.com/track/5xkSyjqdQhVOBTyemRI7BB,2019,02,5xkSyjqdQhVOBTyemRI7BB
8,Sweet but Psycho,Ava Max,1565052,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,02,7DnAm9FOTWE3cUvso43HhI
9,24/7,MadMan,1528698,https://open.spotify.com/track/30Cste6qnaVsOethYhyoAn,2019,02,0ClnfM4PI0wjlCVTJc9lP7
10,Baila Baila Baila,Ozuna,1510377,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,02,7mWFF4gPADjTQjC97CgFVt
11,Numeri,MadMan,1509627,https://open.spotify.com/track/7mVV2Rb9IpbsklRP9Mfz11,2019,02,5NoXgELRNXlKddoeSGNG8i
12,Supernova (feat. Emis Killa),MadMan,1422902,https://open.spotify.com/track/65qZmnEjaadebCi68eNLiZ,2019,02,65qZmnEjaadebCi68eNLiZ
13,Ludovico,MadMan,1353545,https://open.spotify.com/track/5Ev5WYvReWx5ScH5iYUjem,2019,02,1BncfTJAWxrsxyT9culBrj
14,I Tuoi Particolari,Ultimo,1341777,https://open.spotify.com/track/524euygKKFWurhvIdSrkg6,2019,02,524euygKKFWurhvIdSrkg6
15,Happy Birthday,Sfera Ebbasta,1317121,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2,2019,02,2bnTgPFD75vbq1AhxLJfMu
16,Happier,Marshmello,1312295,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,02,2dpaYNEQHiRxtZbfNsse99
17,Hola (I Say) (feat. Tom Walker),Marco Mengoni,1242564,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi,2019,02,42LrSpEHmXHfjEH8NeiQQi
18,7 rings,Ariana Grande,1234179,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,2019,02,6ocbgoVGwYJhOv1GgI9NsF
19,Beatrix Kiddo (feat. Vale Lambo),MadMan,1210127,https://open.spotify.com/track/3NR8xopBopMRrl8yA3dOyI,2019,02,3NR8xopBopMRrl8yA3dOyI
20,Cambiare Adesso,Dark Polo Gang,1120893,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7,2019,02,2xjxaKiYssIdDU6DCPpZPt
21,Cascare nei tuoi occhi,Ultimo,1117908,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M,2019,02,60oJSn5MTG2VNvCJKwd65M
22,TVTB (feat. Dark Polo Gang),Fedez,1115137,https://open.spotify.com/track/3J1ZGGnDdhfAN3z4qRRonq,2019,02,3J1ZGGnDdhfAN3z4qRRonq
23,Queen Rmx (feat. Geolier),MadMan,1106009,https://open.spotify.com/track/0XgFjNOKo4AlscZBJdZh8v,2019,02,0XgFjNOKo4AlscZBJdZh8v
24,90MIN,Salmo,1068840,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6,2019,02,3Ls9yKzshQye18Tx2AvOb6
25,Torna a casa,Måneskin,1064712,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85,2019,02,3590AAEoqH50z4UmhMIY85
26,MIA (feat. Drake),Bad Bunny,1017902,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,02,116H0KvKr2Zl4RPuVBruDO
27,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,1007174,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc,2019,02,3xGD5KhnizETt7KQwxtUAc
28,Fuori Piove,MadMan,984196,https://open.spotify.com/track/5VaaARS0gXiL4ysFlTgAiz,2019,02,3JFf1oed0paSXO4snUFGC6
29,A/R (feat. Priestess),MadMan,972458,https://open.spotify.com/track/2WYP6nbGg20AL8zkgvZxex,2019,02,2WYP6nbGg20AL8zkgvZxex
30,Fuoco e benzina,Emis Killa,950202,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc,2019,02,4Fs1sEg9Mwn6vykFD89xvc
31,Posso (feat. Max Gazzé),Carl Brave,949878,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6,2019,02,5N0nmOmc0MqPZTYKw4fVV6
32,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,944691,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,02,4w8niZpiMy6qz1mntFA5uM
33,oh 9od,tha Supreme,920865,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr,2019,02,5Qy9jtZdxUnFXmgPp3u5VZ
34,MALA,6ix9ine,903100,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019,02,70uX4beGHc1nQikXveOknp
35,NI BIEN NI MAL,Bad Bunny,902780,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019,02,278kSqsZIiYp8p3QjYAqa8
36,7/8 Sour,MadMan,902066,https://open.spotify.com/track/02jxUVBnihub7LKkcjadFI,2019,02,02jxUVBnihub7LKkcjadFI
37,La ragazza con il cuore di latta,Irama,879559,https://open.spotify.com/track/1OvoC77TS6iKJecRCaq0hN,2019,02,0NmyHZZMfVBiUSOfDmz9Bf
38,Ngopp'A Luna,Rocco Hunt,878187,https://open.spotify.com/track/5290vWQUgvvVu9TtFRSSjw,2019,02,2CfWwaXsDgNxBE4lTJZC0A
39,La fine del mondo,Anastasio,860185,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB,2019,02,3c5ZPBOMDO1HLHRrQEwpNW
40,High Hopes,Panic! At The Disco,813935,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,02,1rqqCSm0Qe4I9rUvWncaom
41,Stanza Singola (feat. Tommaso Paradiso),Franco126,797100,https://open.spotify.com/track/23hpOtox5sIuRqVBVVJxsO,2019,02,23hpOtox5sIuRqVBVVJxsO
42,Holding out for You (feat. Zara Larsson),Fedez,776221,https://open.spotify.com/track/6eiVP1Q0XaevZEZnQFpYEH,2019,02,6eiVP1Q0XaevZEZnQFpYEH
43,Adan y Eva,Paulo Londra,776066,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019,02,6FyRXC8tJUh863JCkyWqtk
44,bury a friend,Billie Eilish,768339,https://open.spotify.com/track/4NzMOnvSJVNKF7nw5NkXIP,2019,02,4SSnFejRGlZikf02HLewEF
45,Pianeti,Ultimo,759010,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW,2019,02,2w5wtWq30yTkNSG9YjMFvW
46,CABRIOLET (feat. Sfera Ebbasta),Salmo,758984,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN,2019,02,7wC76LWyNxaP3hjGzbWOcN
47,Uova D'Oro (feat. Lil Pin & Mattaman),MadMan,750075,https://open.spotify.com/track/1ycMW5JWaH4vzzp5dSgUWq,2019,02,1ycMW5JWaH4vzzp5dSgUWq
48,STAI ZITTO (feat. Fabri Fibra),Salmo,744931,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd,2019,02,2rgOAX5Cj3pk8JFnaPwJbd
49,Comodino (feat. Nacho),MadMan,742630,https://open.spotify.com/track/4QtcXJtIWeny5wVa753PYl,2019,02,4QtcXJtIWeny5wVa753PYl
50,Bella e rovinata,Irama,707096,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B,2019,02,5uPQRVuGquShCnqzuOTq4B
51,Perry Mason,MadMan,690699,https://open.spotify.com/track/4WBWVJQABgcCH3bV0hVe76,2019,02,5yckiSASyeQLPgpBZkXIbu
52,Secreto,Anuel AA,688329,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,2019,02,018irVw8GqwHmrCZHjfAJj
53,Poesia senza veli,Ultimo,668580,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W,2019,02,3f2b204xj4jZdoHjo9wj0W
54,Senza farlo apposta,Shade,651061,https://open.spotify.com/track/4rwKn954sAK61ojiPVIxuP,2019,02,4rwKn954sAK61ojiPVIxuP
55,Ti dedico il silenzio,Ultimo,634160,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g,2019,02,6GLmGfALwjzCaOiHwgfU7g
56,Vertigini,Tedua,621753,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU,2019,02,1Oou7m2VuxCDSOdqsu07TU
57,Rolls Royce (feat. Boss Doms & Frenetik&Orang3),Achille Lauro,621747,https://open.spotify.com/track/68IBz8C8oFUIVC4Xgf0f0g,2019,02,6RrHjDbTT8ibYqSBsZbmRA
58,Without Me,Halsey,618515,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,02,7lQ8MOhq6IN2w8EYcFNSUk
59,No Racism,Jamil,617893,https://open.spotify.com/track/3pohX3TDp8ofimHQD36TLn,2019,02,6O6jiHdQkewaQFduuMH1oc
60,Shallow,Lady Gaga,617218,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,02,2VxeLyX666F8uXCJ0dZF8B
61,Non Abbiamo Età,Luche,614087,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3,2019,02,0NwuXciw6eQc4edjwSBnV3
62,Bling Bling (Oro),Guè Pequeno,612450,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY,2019,02,11AXfsh0V6zCCU7Po6kQiY
63,Toradol,Gemitaiz,603569,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx,2019,02,3Rmv3h4ovgt9xVgWOfMlLx
64,Wow.,Post Malone,581857,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,02,7xQAfvXzm3AkraOtGPWIZg
65,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,581706,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi,2019,02,2bzitsPcImYC6DZWvvLCQi
66,Los Angeles,Luna,578881,https://open.spotify.com/track/44oZqBLSPMKbxB0bOuUrEN,2019,02,4loXMor75kKVBB03ygwDlh
67,Davide (feat. Coez),Gemitaiz,574907,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J,2019,02,1Lq5ApqhIWUXzlryFX2K6J
68,LUNEDI',Salmo,566777,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B,2019,02,1VNARx6Sm6ZYAsDMCGiU1B
69,Con Calma,Daddy Yankee,561046,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019,02,2EBKmd9f39SGoqAkDoh2Ug
70,Il ballo delle incertezze,Ultimo,540605,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu,2019,02,0Wq6iAraiUpSbBSPmv4gLu
71,Tesla (feat. Sfera Ebbasta & DrefGold),Capo Plaza,532252,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q,2019,02,093RgZ7RXHZwIrxZhZYX4Q
72,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,523249,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,02,2LskIZrCeLxRvCiGP8gxlh
73,Bohemian Rhapsody - Remastered 2011,Queen,516197,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,02,7tFiyTwD0nx5a1eklYtX2J
74,Fumo Da Solo,Izi,515988,https://open.spotify.com/track/4sYbBt781iAS2S76IeMwIG,2019,02,6uMdn1ovj2ZRHGMbiTQAvy
75,Uno squillo,Capo Plaza,501830,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN,2019,02,7zivIUyCw9MmYftdcayXnN
76,Ella Quiere Beber - Remix,Anuel AA,500728,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019,02,3f5lA8nnc4YYF1qf78WpHw
77,2% (feat. Frah Quintale),Guè Pequeno,495393,https://open.spotify.com/track/5ODlTG5qxhCsC05E36Rv25,2019,02,5ODlTG5qxhCsC05E36Rv25
78,Prima di ogni cosa,Fedez,492630,https://open.spotify.com/track/5mkGjUA82k3yWNhD1kFAuU,2019,02,5mkGjUA82k3yWNhD1kFAuU
79,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,484867,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,02,5JEx7HbmvHQQswJCsoo9rA
80,SPARARE ALLA LUNA (feat. Coez),Salmo,481838,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1,2019,02,4spkZ6gRKh827yp6JI6TN1
81,In My Mind,Dynoro,472731,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,02,0E9ZjEAyAwOXZ7wJC0PD33
82,La musica non c'è,Coez,458374,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x,2019,02,7MMJa7cjMadOSR6CFWvB1x
83,Sopra,Gazzelle,456387,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO,2019,02,5d5hgQCHyzkPrxWejb69St
84,Vaina Loca,Ozuna,456280,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,02,48zFZh27QU5qsrBjn4C2FA
85,Girls Like You (feat. Cardi B),Maroon 5,451731,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,02,6V1bu6o1Yo5ZXnsCJU8Ovk
86,PERDONAMI,Salmo,447346,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i,2019,02,4Yr7z1MFiI2D3QnldF107i
87,Popstar,Sfera Ebbasta,446622,https://open.spotify.com/track/1fIuF52zouQWN13q3X9FHk,2019,02,6EDO9iiTtwNv6waLwa1UUq
88,Se Piovesse Il Tuo Nome,Elisa,444307,https://open.spotify.com/track/7oETr2afFHIzjDIOpm4zPJ,2019,02,0FNRyMufs8Ox03TtaoyCjH
89,Fotografia (feat. Francesca Michielin & Fabri Fibra),Carl Brave,441494,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu,2019,02,3fw3W15QK6a9UxJGgndtYu
90,Bad Liar,Imagine Dragons,432750,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2019,02,0wi5AW5tPRYEwWg44Nn8z2
91,Giornate vuote (feat. Gemitaiz),Frenetik&Orang3,431646,https://open.spotify.com/track/1vFQYqKTk8UOlMi8PoPxjP,2019,02,1sZX1kdlVK3DbcuJXBnlqY
92,Malibu,Vegas Jones,425762,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw,2019,02,1UZOjK1BwmwWU14Erba9CZ
93,Thunderclouds,Sia,421499,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP,2019,02,4lJNen4SMTIJMahALc3DcB
94,Magico,Izi,421255,https://open.spotify.com/track/5fQUYwhKS3UIxTJvSoQ2Qz,2019,02,3IClzVlXeYXnYQMKZXqB4M
95,Cherofobia,Martina Attili,418789,https://open.spotify.com/track/2TfcMUAZ4vH4fTA9eF53v2,2019,02,2TfcMUAZ4vH4fTA9eF53v2
96,HO PAURA DI USCIRE,Salmo,417060,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi,2019,02,0nFCpnM7nistUWXRZpzOWM
97,Giant (with Rag'n'Bone Man),Calvin Harris,416677,https://open.spotify.com/track/5itOtNx0WxtJmi1TQ3RuRd,2019,02,5itOtNx0WxtJmi1TQ3RuRd
98,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,414203,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2019,02,27rdGxbavYJeBphck5MZAF
99,Giuro Che (feat. Priestess & Quentin40),Gemitaiz,411387,https://open.spotify.com/track/0Pi8hOfhyPYQOg8PL6tcT9,2019,02,0Pi8hOfhyPYQOg8PL6tcT9
100,Rollercoaster,Emis Killa,408815,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf,2019,02,5L95vS64rG1YMIFm1hLjyZ
101,Veleno 6,MadMan,397941,https://open.spotify.com/track/7GfXjqXD9aBvDoBdZ7EwPH,2019,02,7GfXjqXD9aBvDoBdZ7EwPH
102,Guarda Come Flexo 2,MamboLosco,397822,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k,2019,02,4N6ofOnUS1w7XObOthDELW
103,NewJeans,Capo Plaza,397039,https://open.spotify.com/track/1C8KgGduDWKvwbFiqARcFq,2019,02,1C8KgGduDWKvwbFiqARcFq
104,Sogni appesi,Ultimo,395635,https://open.spotify.com/track/2HgBmx6tfhRO417ahshpeQ,2019,02,2HgBmx6tfhRO417ahshpeQ
105,Ne è valsa la pena (feat. Ghali),Capo Plaza,392435,https://open.spotify.com/track/6GTCOWvhjvdk4pwlfrSjNO,2019,02,6GTCOWvhjvdk4pwlfrSjNO
106,Animal,Nayt,391039,https://open.spotify.com/track/7lrePdRkp4pplxEzeM3csB,2019,02,1fBl642IhJOE5U319Gy2Go
107,Pablo,Rvssian,389178,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d,2019,02,0fBipGsPTv6yilC8z9BOQl
108,Se Piovesse Il Tuo Nome - con Calcutta,Elisa,380533,https://open.spotify.com/track/40SslAHt15Duy4uldwXNAm,2019,02,3PYYiqmhooCNCGiiPTM5zS
109,D'estate non vale (feat. Ana Mena),Fred De Palma,377915,https://open.spotify.com/track/3dCEtkAfWhk15bLAWZAKLy,2019,02,5IbiQAbMBe5T2K67mCAIx3
110,Te Boté - Remix,Nio Garcia,376868,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2019,02,3V8UKqhEK5zBkBb6d6ub8i
111,Porto Cervo,Lazza,376270,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8,2019,02,0TAt3c8KXb1D3sWT8ENar8
113,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,367271,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,02,3KkXRkHbMCARz0aVfEt68P
114,Nera,Irama,367186,https://open.spotify.com/track/6Lc0La3OwOmAouQjbID4uX,2019,02,3ZsWgbviZR93GPJIlxuaAG
115,La stella più fragile dell'universo,Ultimo,364153,https://open.spotify.com/track/3iHqUSg0LBRxAF5CzjBK9y,2019,02,3iHqUSg0LBRxAF5CzjBK9y
116,Sempre In Due,Carl Brave x Franco126,364091,https://open.spotify.com/track/6ElWuGFrYbsf2mdHWUoGCk,2019,02,6ElWuGFrYbsf2mdHWUoGCk
117,Trap Phone (feat. Capo Plaza),Guè Pequeno,352710,https://open.spotify.com/track/4dcMymOM4uDaH0NrwdktgN,2019,02,4dcMymOM4uDaH0NrwdktgN
118,New York,Thegiornalisti,347879,https://open.spotify.com/track/1nhEQjgj0NrtAoDuFEhMEL,2019,02,6yjKlmm7vOszkXEUku1EM1
119,Promises (with Sam Smith),Calvin Harris,345777,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg,2019,02,5N5k9nd479b1xpDZ4usjrg
120,RICCHI E MORTI,Salmo,345595,https://open.spotify.com/track/2sCkQ5AoGNKy0urYd2E3BT,2019,02,2sCkQ5AoGNKy0urYd2E3BT
121,Dancing With A Stranger (with Normani),Sam Smith,345272,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019,02,6Qs4SXO9dwPj5GKvVOv8Ki
122,Fame,Nayt,344678,https://open.spotify.com/track/3WQJd5uYQ40Qlol1Q8pIpe,2019,02,1PehfITh0TTRx3LkDdV4h3
123,Universale,Benji & Fede,342805,https://open.spotify.com/track/3A20rdsGLvHVAxrkGtrUTu,2019,02,48nZLOpJOINkICPWpUuhaN
124,Keanu Reeves (feat. Achille Lauro),Gemitaiz,342228,https://open.spotify.com/track/1MGXWglFoINJdrcp2W0U0w,2019,02,1MGXWglFoINJdrcp2W0U0w
125,Per Un Milione,Boomdabash,340096,https://open.spotify.com/track/4QkibOQBBrpdsCgZBpSlgQ,2019,02,5L1HQLXeih82ecmY0tOH7w
126,Un domani (feat. Mr.Rain),Annalisa,336564,https://open.spotify.com/track/5ZUbSBnGDbmBGcH2l1575M,2019,02,5ZUbSBnGDbmBGcH2l1575M
127,Sarebbe comodo,Chadia Rodriguez,336096,https://open.spotify.com/track/4GMzvuPHqkKPuG3VGuDex1,2019,02,4GMzvuPHqkKPuG3VGuDex1
128,Gli occhi della tigre,Nayt,336013,https://open.spotify.com/track/0eczHniJguffShMNltOqMo,2019,02,5pL8J6weoydzXglhsoJ6Vw
129,SICKO MODE,Travis Scott,335598,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019,02,2xLMifQCjDGFmkHkpNLD9h
130,Peace & Love,Charlie Charles,329614,https://open.spotify.com/track/4BGmYEDOK1swwoxTtfmVZD,2019,02,3Owfp723o5on470xzKIR0v
131,Morirò da Re,Måneskin,329108,https://open.spotify.com/track/1aX0Ki80LFzzhqxqRlqbAV,2019,02,1aX0Ki80LFzzhqxqRlqbAV
132,Fumo bianco,Chadia Rodriguez,328615,https://open.spotify.com/track/54ivBWjaiBH5W2fAVYV1k3,2019,02,54ivBWjaiBH5W2fAVYV1k3
133,Torna Da Me,Luche,326558,https://open.spotify.com/track/5iSHLCuc0K3pUW16b7sSP4,2019,02,3cht84Looy1rM6dDSqfuX8
134,Moonlight,XXXTENTACION,325908,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2019,02,0JP9xo3adEtGSdUEISiszL
135,SAD!,XXXTENTACION,322411,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2019,02,3ee8Jmje8o58CHK66QrVC2
136,Alone,Marshmello,322093,https://open.spotify.com/track/12mGwph2YzDIlChtq3EdXP,2019,02,6tAqYm2Wcy2yrPixShJMS6
137,Nonno Hollywood,Enrico Nigiotti,320786,https://open.spotify.com/track/1hf823Dtg12gHo3d2R6Ne8,2019,02,0MzRAGZ08ejMYriMw29Roz
138,Che cazzo ridi (feat. Trippie Redd),Fedez,318214,https://open.spotify.com/track/5vjbuxIbXBv98HK6PlrK9M,2019,02,7GeC7Nb58zsPnlFSfF0HZU
139,"thank u, next",Ariana Grande,317513,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2019,02,3e9HZxeyfWwjeyPAMmWSSQ
140,Ti Amo Ti Odio,GionnyScandal,314605,https://open.spotify.com/track/6fqfcwTvc1ddhtAKbmo8WI,2019,02,4ZGU5nxck45C0T3LgQmqSj
141,Anche Fragile,Elisa,314247,https://open.spotify.com/track/7fXTNTj6tiyaIvcezY8k5f,2019,02,05G23JkXHRv3NJ9hENaafi
142,Borsello (feat. Sfera Ebbasta & DrefGold),Guè Pequeno,313120,https://open.spotify.com/track/31wSmTMwl9CIr1RQds2Tvy,2019,02,31wSmTMwl9CIr1RQds2Tvy
143,Better Now,Post Malone,311038,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2019,02,7dt6x5M1jzdTEt8oCbisTK
144,Another One Bites The Dust - Remastered 2011,Queen,310737,https://open.spotify.com/track/5vdp5UmvTsnMEMESIF2Ym7,2019,02,57JVGBtBLCfHw2muk5416J
145,Luci d'America,Ligabue,308073,https://open.spotify.com/track/5TOmzCEg2tw5yGYSlgkZpF,2019,02,1Y3o2mOVYOUdAezjsWHS7f
146,Billets (feat. Ninho),Capo Plaza,307762,https://open.spotify.com/track/2aD5ESGyEhXnXdoOsZvsR0,2019,02,2aD5ESGyEhXnXdoOsZvsR0
147,Be Alright,Dean Lewis,304075,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm,2019,02,3EPXxR3ImUwfayaurPi3cm
148,Say My Name,David Guetta,303369,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6,2019,02,7H6ev70Weq6DdpZyyTmUXk
149,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,301492,https://open.spotify.com/track/20ZP3Om9DvDazXrNUC7WM2,2019,02,5CLGzJsGqhCEECcpnFQA8x
150,Allenamento #2,Capo Plaza,301431,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM,2019,02,3RsSxNSorUqe9K4qEGTlGC
151,Soldi,Mahmood,301252,https://open.spotify.com/track/2dxky69jKzbtUfA3Hl8Nuo,2019,02,26ky3sBMKv31Kpvil5pGDh
152,Brioschi,Franco126,300653,https://open.spotify.com/track/4b8hQaPTM7FhpOOAkKBj5A,2019,02,4b8hQaPTM7FhpOOAkKBj5A
153,Coupé,Capo Plaza,300558,https://open.spotify.com/track/0X6TgBHcxe20tNvWuwXEpn,2019,02,2UslPu1Jo7jIiUchu9QvPv
154,FRIENDS,Marshmello,300224,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G,2019,02,2Xl81oO1LvPRAcx4bbNIpi
155,"Bella Giornata (prod. Dogslife, Mago del blocco) (feat. Dogslife & Mago del Blocco)",OG Eastbull,299712,https://open.spotify.com/track/76xea5TfeyVu8c4dGWpFD2,2019,02,76xea5TfeyVu8c4dGWpFD2
156,Ieri L'Altro,Franco126,299330,https://open.spotify.com/track/1c0hOZ4rGASabvJQbIFeP0,2019,02,1c0hOZ4rGASabvJQbIFeP0
157,Mwaka Moon - Remix,Kalash,298616,https://open.spotify.com/track/1OGORI9Hx45AEYqxkndMhN,2019,02,1OGORI9Hx45AEYqxkndMhN
158,L'altra dimensione,Måneskin,297004,https://open.spotify.com/track/36ONZ2CvV8KsLPapNPGTqa,2019,02,36ONZ2CvV8KsLPapNPGTqa
159,Cupido (feat. Quavo),Sfera Ebbasta,295066,https://open.spotify.com/track/0dLToDou8YHYJpQltj3Ijy,2019,02,5IB44qTngIOBGYnjGZgz16
