Position,Track Name,Artist,Streams,URL,Year,Month,Track ID,Danceability,Valence,Energy,Loudness,Key,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Tempo,Time_Signature
177,Missili,Frah Quintale,281972,https://open.spotify.com/track/5dcyltc1ataieXIeTqhH3t,2019,1,5dcyltc1ataieXIeTqhH3t,0.706,0.683,0.676,-5.402,4,0,0.105,0.443,0.0,0.313,90.039,4
178,Amore e Capoeira,Takagi & Ketra,281572,https://open.spotify.com/track/5Vwqy3CS2aCB6jcgm1qWfk,2019,1,5Vwqy3CS2aCB6jcgm1qWfk,0.827,0.697,0.836,-4.368,11,0,0.142,0.122,0.0,0.044,118.083,4
179,Paracetamolo,Calcutta ,281001,https://open.spotify.com/track/4OQ1G3dyVx0SPUzBiWCNat,2019,1,4OQ1G3dyVx0SPUzBiWCNat,0.634,0.452,0.383,-6.387,11,0,0.0301,0.0642,0.0,0.236,143.075,4
180,Solletico (feat. Tedua & The Night Skinny),Rkomi,279747,https://open.spotify.com/track/6gan8nbS78t2sUy0M9UpAX,2019,1,6gan8nbS78t2sUy0M9UpAX,0.554,0.724,0.34,-6.537,1,1,0.187,0.0493,0.0,0.1,148.526,4
181,Rockstar,Sfera Ebbasta,279634,https://open.spotify.com/track/3js3wKPw8VxBWtcXtwyUnA,2019,1,7ytR5pFWmSjzHJIeQkgog4,0.746,0.69,0.497,-7.956,11,1,0.164,0.247,0.0,0.101,89.977,4
182,ZEZE (feat. Travis Scott & Offset),Kodak Black,279412,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2019,1,0FZ4Dmg8jJJAPJnvBIzD9z,0.861,0.603,0.504,-5.788,8,0,0.176,0.0521,0.0,0.0924,98.043,4
183,Questa nostra stupida canzone d'amore,Thegiornalisti,276338,https://open.spotify.com/track/1Kw6V4wiZKTVwLZ5YcYJR3,2019,1,1Kw6V4wiZKTVwLZ5YcYJR3,0.509,0.672,0.425,-5.477,0,1,0.0363,0.238,0.0,0.125,78.084,4
184,RATATA,Capo Plaza,275829,https://open.spotify.com/track/3QjM7blH1a157YfP8G33TA,2019,1,3HG3QFERdP3Q1b6VGahwWs,0.71,0.808,0.698,-4.877,6,0,0.0418,0.27,0.0,0.208,101.784,4
185,Modalità Aereo (feat. Luchè & Marracash),Guè Pequeno,274680,https://open.spotify.com/track/5CBTNoJlHwyqYGdwMBNAAH,2019,1,5CBTNoJlHwyqYGdwMBNAAH,0.737,0.676,0.656,-5.018,6,1,0.0789,0.182,5.16e-06,0.174,147.892,4
186,Sincera,Fred De Palma,271275,https://open.spotify.com/track/0B9tlo3EDwWazIPlyWpKAH,2019,1,1I07YbnDyFkNhjVSrfmSwi,0.568,0.51,0.905,-8.23,9,1,0.129,0.663,1.33e-05,0.0843,116.456,3
187,Allenamento #2,Capo Plaza,270309,https://open.spotify.com/track/2z3sYBYhLhsGTOKZe5vkcM,2019,1,3RsSxNSorUqe9K4qEGTlGC,0.86,0.601,0.0589,-7.247,1,0,0.509,0.406,0.0,0.103,80.019,4
188,7/8 Sour,MadMan,267348,https://open.spotify.com/track/3pTlhegZkebcfjrFscPShg,2019,1,02jxUVBnihub7LKkcjadFI,0.929,0.712,0.257,-3.874,0,0,0.144,0.0782,0.0,0.0835,132.117,4
189,Under Pressure - Remastered 2011,Queen,267193,https://open.spotify.com/track/2fuCquhmrzHpu5xcA1ci9x,2019,1,11IzgLRXV7Cgek3tEgGgjw,0.671,0.711,0.466,-7.813,2,1,0.0478,0.422,0.0,0.104,113.809,4
190,Ricchi x Sempre,Sfera Ebbasta,263100,https://open.spotify.com/track/0kHTkvGavvk2MjBTSUtOZx,2019,1,0n5UZOp6iaDveYqGNCHQMh,0.599,0.734,0.133,-7.568,3,0,0.413,0.196,0.0,0.187,211.842,4
191,rockstar (feat. 21 Savage),Post Malone,262748,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019,1,0e7ipj03S05BNilyu5bRzt,0.585,0.52,0.129,-6.136,5,0,0.0712,0.124,7.01e-05,0.131,159.801,4
192,Faccio un casino,Coez,261724,https://open.spotify.com/track/6qNXkVk19OYLu4CoqjDfZ0,2019,1,6qNXkVk19OYLu4CoqjDfZ0,0.742,0.49,0.509,-6.482,7,1,0.0513,0.562,0.0,0.191,82.994,4
193,Giovane fuoriclasse,Capo Plaza,260232,https://open.spotify.com/track/60muwbD6E61lEYQSnEYlLc,2019,1,7GFCOl2gVEv9d6gwdY5Fvb,0.555,0.702,0.0883,-5.002,1,1,0.26,0.518,0.0,0.086,133.036,4
194,Acqua Calda E Limone (feat. Ernia),Rkomi,260138,https://open.spotify.com/track/2OIXm3ZM0pbSXQYrq9C5RN,2019,1,2OIXm3ZM0pbSXQYrq9C5RN,0.581,0.68,0.309,-7.746,5,0,0.264,0.147,0.0,0.551,99.788,4
195,Somebody To Love - Remastered 2011,Queen,258225,https://open.spotify.com/track/4rDbp1vnvEhieiccprPMdI,2019,1,6cFZ4PLC19taNlpl9pbGMf,0.497,0.693,0.358,-7.024,8,1,0.0565,0.19,0.0,0.215,111.539,3
196,Serpenti A Sonagli,Sfera Ebbasta,257850,https://open.spotify.com/track/5Z0Mx6SeUAFA2rgZB9t1Nu,2019,1,58QylZ1gN0HbU0LxGQ8Eqm,0.68,0.613,0.282,-5.998,5,0,0.063,0.182,0.0,0.113,150.04,4
197,MIDDLE CHILD,J. Cole,257210,https://open.spotify.com/track/2JvzF1RMd7lE3KmFlsyZD8,2019,1,2JvzF1RMd7lE3KmFlsyZD8,0.837,0.364,0.463,-11.713,8,1,0.276,0.149,0.0,0.271,123.984,4
198,We Will Rock You - Remastered,Queen,253728,https://open.spotify.com/track/4pbJqGIASGPr0ZpGpnWkDn,2019,1,54flyrjcdnQdco7300avMJ,0.693,0.497,0.473,-7.316,2,1,0.119,0.679,0.0,0.258,81.308,4
199,Sciroppo (feat. DrefGold),Sfera Ebbasta,252371,https://open.spotify.com/track/4VVG3HBGaqSNZqIpmewIA6,2019,1,6CxN2UG4gvo4GEVw5VZYv5,0.777,0.721,0.665,-6.097,6,1,0.0719,0.0774,0.0,0.0801,161.976,4
200,Università (feat. Franco126),Gianni Bismark,252188,https://open.spotify.com/track/5OmIiHpRSb3QtQVZQXcAfM,2019,1,5OmIiHpRSb3QtQVZQXcAfM,0.442,0.693,0.392,-10.075,7,1,0.261,0.783,0.0,0.113,83.324,4
1,Stamm Fort (feat. Sfera Ebbasta),Luche,4210036,https://open.spotify.com/track/7iTTQvztpfrDneVSX9IGBD,2019,1,7iTTQvztpfrDneVSX9IGBD,0.78,0.521,0.643,-5.094,0,1,0.123,0.0983,0.000125,0.0967,160.087,4
2,È sempre bello,Coez,2574404,https://open.spotify.com/track/18LXrvm337xqvFxpaB9Puj,2019,1,6IdiuMw1FSAvU3e6bgWQVX,0.692,0.63,0.499,-6.792,8,1,0.164,0.0732,0.0,0.0865,110.919,5
3,IL CIELO NELLA STANZA (feat. NSTASIA),Salmo,2399401,https://open.spotify.com/track/2fkVZYFv9hOejIsLzZy8ad,2019,1,2fkVZYFv9hOejIsLzZy8ad,0.755,0.501,0.267,-9.551,1,1,0.189,0.0867,1.45e-06,0.146,134.998,4
4,Calma - Remix,Pedro Capó,2057791,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019,1,5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,0.761,-4.218,11,0,0.0524,0.323,0.0,0.143,126.899,4
5,Happy Birthday,Sfera Ebbasta,1590144,https://open.spotify.com/track/7Cw97917dvg5xm6XMAA4Y2,2019,1,2bnTgPFD75vbq1AhxLJfMu,0.866,0.387,0.79,-11.011,4,1,0.0345,0.403,0.0,0.145,94.976,3
6,Supernova (feat. Emis Killa),MadMan,1460760,https://open.spotify.com/track/3gr1Ghb0F4QKWQsiseWORj,2019,1,65qZmnEjaadebCi68eNLiZ,0.697,0.783,0.532,-5.234,9,0,0.114,0.133,0.0,0.197,80.053,4
7,7 rings,Ariana Grande,1348691,https://open.spotify.com/track/14msK75pk3pA33pzPVNtBF,2019,1,6ocbgoVGwYJhOv1GgI9NsF,0.778,0.317,0.327,-10.732,1,0,0.334,0.592,0.0,0.0881,140.048,4
8,90MIN,Salmo,1271165,https://open.spotify.com/track/3Ls9yKzshQye18Tx2AvOb6,2019,1,3Ls9yKzshQye18Tx2AvOb6,0.549,0.765,0.513,-5.138,1,1,0.309,0.0253,0.0,0.855,122.002,4
9,Torna a casa,Måneskin,1269415,https://open.spotify.com/track/3590AAEoqH50z4UmhMIY85,2019,1,3590AAEoqH50z4UmhMIY85,0.425,0.638,0.45,-3.184,1,0,0.0759,0.426,0.0,0.177,81.396,4
10,Giornate vuote (feat. Gemitaiz),Frenetik&Orang3,1239475,https://open.spotify.com/track/1sZX1kdlVK3DbcuJXBnlqY,2019,1,1sZX1kdlVK3DbcuJXBnlqY,0.643,0.729,0.491,-6.164,8,0,0.217,0.412,0.0,0.137,93.163,4
11,Cambiare Adesso,Dark Polo Gang,1193243,https://open.spotify.com/track/01MJgnPL3AuwmYQ4EbHzD7,2019,1,2xjxaKiYssIdDU6DCPpZPt,0.661,0.777,0.619,-3.156,8,1,0.0618,0.276,1.81e-06,0.252,79.959,4
12,Hola (I Say) (feat. Tom Walker),Marco Mengoni,1173269,https://open.spotify.com/track/42LrSpEHmXHfjEH8NeiQQi,2019,1,42LrSpEHmXHfjEH8NeiQQi,0.533,0.669,0.141,-4.875,2,1,0.0465,0.244,0.0,0.0965,145.721,4
13,Senza Di Me (feat. Venerus & Franco126),Gemitaiz,1159186,https://open.spotify.com/track/3xGD5KhnizETt7KQwxtUAc,2019,1,3xGD5KhnizETt7KQwxtUAc,0.698,0.636,0.313,-5.844,8,1,0.034,0.167,0.0,0.125,107.282,3
14,La fine del mondo,Anastasio,1149464,https://open.spotify.com/track/3FhWEh7VTAOYK4edZqNWNB,2019,1,3c5ZPBOMDO1HLHRrQEwpNW,0.83,0.667,0.406,-8.125,8,0,0.168,0.325,6.1e-06,0.117,114.989,4
15,Cascare nei tuoi occhi,Ultimo,1143500,https://open.spotify.com/track/60oJSn5MTG2VNvCJKwd65M,2019,1,60oJSn5MTG2VNvCJKwd65M,0.732,0.46,0.405,-8.629,0,1,0.104,0.541,0.0,0.0896,67.983,4
16,oh 9od,tha Supreme,1100130,https://open.spotify.com/track/0UuqwLM3UFmwcXSJgfFHvr,2019,1,5Qy9jtZdxUnFXmgPp3u5VZ,0.761,0.714,0.737,-5.312,0,0,0.134,0.155,8.58e-06,0.256,143.016,4
17,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,1099782,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2019,1,4w8niZpiMy6qz1mntFA5uM,0.842,0.801,0.617,-4.167,8,0,0.228,0.157,4.82e-06,0.0642,95.881,4
18,Stanza Singola (feat. Tommaso Paradiso),Franco126,1090704,https://open.spotify.com/track/0PCvaT4vuW1auRtjN6nZta,2019,1,23hpOtox5sIuRqVBVVJxsO,0.676,0.47,0.543,-7.831,10,1,0.0582,0.599,0.0,0.209,129.916,4
19,Happier,Marshmello,1030641,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019,1,2dpaYNEQHiRxtZbfNsse99,0.687,0.792,0.671,-2.749,5,1,0.0452,0.191,0.0,0.167,100.015,4
20,MIA (feat. Drake),Bad Bunny,995268,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2019,1,116H0KvKr2Zl4RPuVBruDO,0.817,0.539,0.158,-6.349,6,0,0.0621,0.0141,0.000496,0.099,97.062,4
21,Fuoco e benzina,Emis Killa,980934,https://open.spotify.com/track/4Fs1sEg9Mwn6vykFD89xvc,2019,1,4Fs1sEg9Mwn6vykFD89xvc,0.682,0.711,0.515,-5.781,5,1,0.112,0.0497,0.0,0.0986,79.92,4
22,MALA,6ix9ine,977950,https://open.spotify.com/track/0LQ1J0BCzA2qnAgp9MkkNE,2019,1,70uX4beGHc1nQikXveOknp,0.823,0.772,0.582,-4.935,0,1,0.0591,0.243,0.0,0.118,96.001,4
23,CABRIOLET (feat. Sfera Ebbasta),Salmo,950694,https://open.spotify.com/track/7wC76LWyNxaP3hjGzbWOcN,2019,1,7wC76LWyNxaP3hjGzbWOcN,0.548,0.531,0.309,-7.436,0,1,0.264,0.15,1.05e-05,0.0919,150.058,4
24,STAI ZITTO (feat. Fabri Fibra),Salmo,931250,https://open.spotify.com/track/2rgOAX5Cj3pk8JFnaPwJbd,2019,1,2rgOAX5Cj3pk8JFnaPwJbd,0.705,0.796,0.909,-5.214,6,1,0.295,0.0917,0.0,0.335,100.196,4
25,Posso (feat. Max Gazzé),Carl Brave,924732,https://open.spotify.com/track/5N0nmOmc0MqPZTYKw4fVV6,2019,1,5N0nmOmc0MqPZTYKw4fVV6,0.736,0.878,0.854,-5.307,0,1,0.224,0.17,2.04e-05,0.0913,163.948,4
26,Holding out for You (feat. Zara Larsson),Fedez,903568,https://open.spotify.com/track/4EZhkTdGDdlLoHI6NsYSX5,2019,1,6eiVP1Q0XaevZEZnQFpYEH,0.697,0.707,0.769,-6.272,6,0,0.109,0.141,0.00447,0.169,109.949,4
27,Sweet but Psycho,Ava Max,884012,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019,1,7DnAm9FOTWE3cUvso43HhI,0.72,0.706,0.62,-4.719,1,1,0.0473,0.0684,0.0,0.166,133.002,4
28,WANNABE VOL.2,Highsnob,762779,https://open.spotify.com/track/3WVv0HHGgdpbaMAPRgO4bz,2019,1,3WVv0HHGgdpbaMAPRgO4bz,0.879,0.685,0.57,-6.175,10,0,0.253,0.0268,0.0,0.0685,139.989,4
29,Bella e rovinata,Irama,760413,https://open.spotify.com/track/5uPQRVuGquShCnqzuOTq4B,2019,1,5uPQRVuGquShCnqzuOTq4B,0.549,0.646,0.444,-6.586,10,1,0.0428,0.258,0.0,0.0847,156.012,4
30,Pianeti,Ultimo,758995,https://open.spotify.com/track/2w5wtWq30yTkNSG9YjMFvW,2019,1,2w5wtWq30yTkNSG9YjMFvW,0.55,0.488,0.108,-9.425,8,1,0.196,0.281,0.0,0.372,80.112,4
31,Los Angeles,Luna,755267,https://open.spotify.com/track/44oZqBLSPMKbxB0bOuUrEN,2019,1,4loXMor75kKVBB03ygwDlh,0.694,0.572,0.199,-10.372,9,1,0.0281,0.00538,6.28e-06,0.0746,115.99,4
32,Baila Baila Baila,Ozuna,753107,https://open.spotify.com/track/7uH27oIt4a6cIFCA8ZPcyG,2019,1,7mWFF4gPADjTQjC97CgFVt,0.785,0.572,0.49,-7.504,2,1,0.123,0.0598,0.0,0.218,100.016,4
33,High Hopes,Panic! At The Disco,750025,https://open.spotify.com/track/1rqqCSm0Qe4I9rUvWncaom,2019,1,1rqqCSm0Qe4I9rUvWncaom,0.579,0.904,0.681,-2.729,5,1,0.0618,0.193,0.0,0.064,82.014,4
34,Vertigini,Tedua,749669,https://open.spotify.com/track/1Oou7m2VuxCDSOdqsu07TU,2019,1,1Oou7m2VuxCDSOdqsu07TU,0.579,0.774,0.476,-6.34,5,0,0.164,0.164,0.0,0.131,133.722,4
35,LUNEDI',Salmo,727387,https://open.spotify.com/track/1VNARx6Sm6ZYAsDMCGiU1B,2019,1,1VNARx6Sm6ZYAsDMCGiU1B,0.571,0.762,0.467,-8.225,10,1,0.46,0.425,7.55e-06,0.114,124.382,4
36,Bling Bling (Oro),Guè Pequeno,702367,https://open.spotify.com/track/11AXfsh0V6zCCU7Po6kQiY,2019,1,11AXfsh0V6zCCU7Po6kQiY,0.693,0.731,0.419,-6.149,10,0,0.0372,0.0412,0.000119,0.0812,97.959,4
37,Poesia senza veli,Ultimo,674360,https://open.spotify.com/track/3f2b204xj4jZdoHjo9wj0W,2019,1,3f2b204xj4jZdoHjo9wj0W,0.739,0.519,0.255,-7.461,8,0,0.125,0.752,0.0,0.222,81.991,4
38,Toradol,Gemitaiz,661190,https://open.spotify.com/track/3Rmv3h4ovgt9xVgWOfMlLx,2019,1,3Rmv3h4ovgt9xVgWOfMlLx,0.701,0.623,0.471,-5.271,2,1,0.0493,0.00804,0.013,0.498,158.891,4
39,Davide (feat. Coez),Gemitaiz,652376,https://open.spotify.com/track/1Lq5ApqhIWUXzlryFX2K6J,2019,1,1Lq5ApqhIWUXzlryFX2K6J,0.797,0.63,0.761,-7.601,5,1,0.0763,0.136,4.86e-06,0.207,126.006,4
40,Non Abbiamo Età,Luche,640277,https://open.spotify.com/track/0NwuXciw6eQc4edjwSBnV3,2019,1,0NwuXciw6eQc4edjwSBnV3,0.372,0.689,0.191,-4.711,6,1,0.243,0.0522,0.0,0.154,193.259,4
41,SPARARE ALLA LUNA (feat. Coez),Salmo,630155,https://open.spotify.com/track/4spkZ6gRKh827yp6JI6TN1,2019,1,4spkZ6gRKh827yp6JI6TN1,0.732,0.681,0.151,-7.665,4,0,0.259,0.381,0.000177,0.111,85.041,4
42,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,620897,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2019,1,2LskIZrCeLxRvCiGP8gxlh,0.703,0.723,0.288,-5.45,9,0,0.0412,0.0302,2.06e-06,0.126,104.969,4
43,Without Me,Halsey,620136,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019,1,7lQ8MOhq6IN2w8EYcFNSUk,0.908,0.669,0.662,-2.827,7,1,0.0738,0.00286,0.0,0.237,112.238,4
44,Fumo Da Solo,Izi,609182,https://open.spotify.com/track/4sYbBt781iAS2S76IeMwIG,2019,1,6uMdn1ovj2ZRHGMbiTQAvy,0.708,0.604,0.463,-8.477,7,0,0.0489,0.279,0.0,0.14,140.092,4
45,Tesla (feat. Sfera Ebbasta & DrefGold),Capo Plaza,603212,https://open.spotify.com/track/093RgZ7RXHZwIrxZhZYX4Q,2019,1,093RgZ7RXHZwIrxZhZYX4Q,0.854,0.626,0.377,-5.14,11,1,0.0618,0.316,0.0,0.0961,140.05,4
46,Bohemian Rhapsody - Remastered 2011,Queen,602072,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2019,1,7tFiyTwD0nx5a1eklYtX2J,0.392,0.402,0.228,-9.961,0,0,0.0536,0.288,0.0,0.243,143.883,4
47,Popstar,Sfera Ebbasta,595560,https://open.spotify.com/track/1fIuF52zouQWN13q3X9FHk,2019,1,6EDO9iiTtwNv6waLwa1UUq,0.8,0.56,0.45,-4.818,5,0,0.261,0.057,0.0,0.134,163.071,4
48,Ti dedico il silenzio,Ultimo,594141,https://open.spotify.com/track/6GLmGfALwjzCaOiHwgfU7g,2019,1,6GLmGfALwjzCaOiHwgfU7g,0.661,0.443,0.147,-9.303,8,1,0.0688,0.175,0.0,0.177,80.0,4
49,Vaina Loca,Ozuna,577954,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA,2019,1,48zFZh27QU5qsrBjn4C2FA,0.754,0.805,0.555,-4.249,6,1,0.0752,0.315,0.0,0.203,93.982,4
50,"Zero - From the Original Motion Picture ""Ralph Breaks The Internet""",Imagine Dragons,577541,https://open.spotify.com/track/2bzitsPcImYC6DZWvvLCQi,2019,1,2bzitsPcImYC6DZWvvLCQi,0.634,0.662,0.244,-7.543,6,1,0.0325,0.000479,0.00142,0.111,90.011,4
51,Wow.,Post Malone,575750,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2019,1,7xQAfvXzm3AkraOtGPWIZg,0.829,0.539,0.388,-7.359,11,0,0.208,0.136,1.78e-06,0.103,99.96,4
52,Prima di ogni cosa,Fedez,567961,https://open.spotify.com/track/0juSegsrO7siAAjlNATKV2,2019,1,5mkGjUA82k3yWNhD1kFAuU,0.597,0.469,0.449,-7.089,5,1,0.0458,0.624,0.0,0.23,131.257,3
53,Ngopp'A Luna,Rocco Hunt,563911,https://open.spotify.com/track/5290vWQUgvvVu9TtFRSSjw,2019,1,2CfWwaXsDgNxBE4lTJZC0A,0.574,0.531,0.417,-9.15,5,0,0.382,0.226,0.0,0.0603,110.435,5
54,Cherofobia,Martina Attili,552502,https://open.spotify.com/track/2TfcMUAZ4vH4fTA9eF53v2,2019,1,2TfcMUAZ4vH4fTA9eF53v2,0.504,0.586,0.497,-4.496,9,0,0.227,0.717,0.0,0.076,76.55,4
55,In My Mind,Dynoro,538423,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33,2019,1,0E9ZjEAyAwOXZ7wJC0PD33,0.694,0.77,0.163,-5.335,6,1,0.149,0.176,1.1e-05,0.118,125.905,4
56,Giuro Che (feat. Priestess & Quentin40),Gemitaiz,537239,https://open.spotify.com/track/0Pi8hOfhyPYQOg8PL6tcT9,2019,1,0Pi8hOfhyPYQOg8PL6tcT9,0.841,0.696,0.601,-6.405,11,0,0.0858,0.162,0.0,0.0808,145.005,4
57,Shallow,Lady Gaga,534744,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019,1,2VxeLyX666F8uXCJ0dZF8B,0.572,0.385,0.323,-6.362,7,1,0.0308,0.371,0.0,0.231,95.799,4
58,PERDONAMI,Salmo,522244,https://open.spotify.com/track/4Yr7z1MFiI2D3QnldF107i,2019,1,4Yr7z1MFiI2D3QnldF107i,0.704,0.745,0.606,-4.722,6,1,0.272,0.0699,0.0,0.0877,76.592,4
59,HO PAURA DI USCIRE,Salmo,522242,https://open.spotify.com/track/4Nc1FDBI1NUiN48MjTiXEi,2019,1,0nFCpnM7nistUWXRZpzOWM,0.838,0.853,0.692,-5.126,4,1,0.283,0.168,0.0,0.545,119.939,4
60,NI BIEN NI MAL,Bad Bunny,514791,https://open.spotify.com/track/278kSqsZIiYp8p3QjYAqa8,2019,1,278kSqsZIiYp8p3QjYAqa8,0.826,0.449,0.337,-8.33,5,0,0.0674,0.556,1.85e-05,0.273,128.028,4
61,Il ballo delle incertezze,Ultimo,509408,https://open.spotify.com/track/0Wq6iAraiUpSbBSPmv4gLu,2019,1,0Wq6iAraiUpSbBSPmv4gLu,0.654,0.76,0.413,-5.058,3,1,0.185,0.445,0.0,0.0548,144.098,4
62,Se Piovesse Il Tuo Nome,Elisa,502327,https://open.spotify.com/track/7oETr2afFHIzjDIOpm4zPJ,2019,1,0FNRyMufs8Ox03TtaoyCjH,0.561,0.712,0.2,-3.204,1,0,0.0292,0.326,1.63e-05,0.101,81.958,4
63,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,497218,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2019,1,5JEx7HbmvHQQswJCsoo9rA,0.575,0.758,0.493,-5.029,1,0,0.0618,0.0954,0.0,0.394,144.107,4
64,La musica non c'è,Coez,496021,https://open.spotify.com/track/7MMJa7cjMadOSR6CFWvB1x,2019,1,7MMJa7cjMadOSR6CFWvB1x,0.747,0.498,0.53,-6.674,0,1,0.0353,0.381,0.0,0.712,135.919,4
65,Uno squillo,Capo Plaza,483466,https://open.spotify.com/track/7zivIUyCw9MmYftdcayXnN,2019,1,7zivIUyCw9MmYftdcayXnN,0.801,0.724,0.679,-5.038,1,0,0.397,0.0586,0.0,0.0736,98.97,4
66,Sarebbe comodo,Chadia Rodriguez,482784,https://open.spotify.com/track/4GMzvuPHqkKPuG3VGuDex1,2019,1,4GMzvuPHqkKPuG3VGuDex1,0.662,0.797,0.161,-5.026,1,0,0.0614,0.142,0.0,0.0764,167.949,4
67,Ella Quiere Beber - Remix,Anuel AA,475875,https://open.spotify.com/track/2cYnZNzFRFK0H7vSNxPsUq,2019,1,3f5lA8nnc4YYF1qf78WpHw,0.75,0.665,0.697,-3.083,8,1,0.124,0.265,0.0,0.0515,95.239,4
68,Girls Like You (feat. Cardi B),Maroon 5,469552,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2019,1,6V1bu6o1Yo5ZXnsCJU8Ovk,0.851,0.541,0.448,-6.825,0,1,0.0505,0.568,0.0,0.13,124.959,4
69,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,466982,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2019,1,3KkXRkHbMCARz0aVfEt68P,0.76,0.479,0.913,-5.574,2,1,0.0466,0.556,0.0,0.0703,89.911,4
70,Adan y Eva,Paulo Londra,464529,https://open.spotify.com/track/6FyRXC8tJUh863JCkyWqtk,2019,1,6FyRXC8tJUh863JCkyWqtk,0.767,0.709,0.72,-4.47,1,1,0.336,0.323,0.0,0.0676,171.993,4
71,Sopra,Gazzelle,460497,https://open.spotify.com/track/3Cbaa4ZmODhKEGSkMsbkOO,2019,1,5d5hgQCHyzkPrxWejb69St,0.763,0.487,0.21,-5.956,0,0,0.264,0.0335,0.0,0.118,135.904,4
72,Malibu,Vegas Jones,456415,https://open.spotify.com/track/08AN0HMXNr3DGGDCOWsTAw,2019,1,1UZOjK1BwmwWU14Erba9CZ,0.573,0.781,0.343,-6.406,8,1,0.0555,0.0767,2.64e-05,0.0813,139.934,4
73,Se Piovesse Il Tuo Nome - con Calcutta,Elisa,456077,https://open.spotify.com/track/40SslAHt15Duy4uldwXNAm,2019,1,3PYYiqmhooCNCGiiPTM5zS,0.561,0.461,0.342,-5.001,1,0,0.0512,0.676,0.0,0.323,82.13,4
74,Fotografia (feat. Francesca Michielin & Fabri Fibra),Carl Brave,452680,https://open.spotify.com/track/3fw3W15QK6a9UxJGgndtYu,2019,1,3fw3W15QK6a9UxJGgndtYu,0.707,0.539,0.423,-5.321,0,0,0.169,0.0438,0.0,0.0959,167.125,4
75,Pablo,Rvssian,452577,https://open.spotify.com/track/0l8vhDaEztxLCQsFOAX64d,2019,1,0fBipGsPTv6yilC8z9BOQl,0.779,0.775,0.949,-4.46,1,1,0.07,0.176,0.0,0.0447,96.052,4
76,Rollercoaster,Emis Killa,450741,https://open.spotify.com/track/4WJj8NsyCm3YAADCOe0hrf,2019,1,5L95vS64rG1YMIFm1hLjyZ,0.421,0.79,0.279,-6.227,10,1,0.0538,0.00205,0.000309,0.148,162.024,4
77,New York,Thegiornalisti,444140,https://open.spotify.com/track/1nhEQjgj0NrtAoDuFEhMEL,2019,1,6yjKlmm7vOszkXEUku1EM1,0.506,0.373,0.195,-9.473,0,1,0.0347,0.495,3.72e-05,0.324,121.268,4
78,Thunderclouds,Sia,431781,https://open.spotify.com/track/2c7GlMNmF7pbohjykutmLP,2019,1,4lJNen4SMTIJMahALc3DcB,0.69,0.714,0.489,-5.948,7,1,0.0338,0.0077,7.23e-05,0.191,112.009,4
79,Guarda Come Flexo 2,MamboLosco,427378,https://open.spotify.com/track/6PX2GtCt8YJzOQ4ulJM41k,2019,1,4N6ofOnUS1w7XObOthDELW,0.849,0.529,0.442,-8.71,1,1,0.0681,0.0728,7.74e-05,0.0628,140.044,4
80,NewJeans,Capo Plaza,426434,https://open.spotify.com/track/1C8KgGduDWKvwbFiqARcFq,2019,1,1C8KgGduDWKvwbFiqARcFq,0.642,0.84,0.802,-5.047,1,0,0.0556,0.0637,0.0,0.309,159.938,4
81,RICCHI E MORTI,Salmo,425178,https://open.spotify.com/track/2sCkQ5AoGNKy0urYd2E3BT,2019,1,2sCkQ5AoGNKy0urYd2E3BT,0.863,0.901,0.584,-5.244,5,0,0.303,0.152,0.0,0.526,125.009,4
82,Porto Cervo,Lazza,422316,https://open.spotify.com/track/0TAt3c8KXb1D3sWT8ENar8,2019,1,0TAt3c8KXb1D3sWT8ENar8,0.855,0.666,0.758,-4.581,10,0,0.104,0.2,0.0,0.0885,100.006,4
83,Fame,Nayt,421796,https://open.spotify.com/track/3WQJd5uYQ40Qlol1Q8pIpe,2019,1,1PehfITh0TTRx3LkDdV4h3,0.786,0.555,0.673,-10.276,10,1,0.0471,0.454,0.0173,0.0826,95.1,4
